Digitiser	Starttime	Endtime
A901	2022-12-12T00:00:00.000000Z	2022-12-12T11:34:59.999000Z
A350	2022-12-12T00:00:00.000000Z	2022-12-12T11:34:59.999000Z
A957	2022-12-12T00:00:00.000000Z	2022-12-12T11:34:59.999000Z
A322	2022-12-12T00:00:00.000000Z	2022-12-12T11:34:59.999000Z
A901	2022-12-12T11:40:00.000000Z	2022-12-12T11:44:59.999000Z
A322	2022-12-12T11:40:00.000000Z	2022-12-12T11:44:59.999000Z
A957	2022-12-12T11:40:00.000000Z	2022-12-12T11:44:59.999000Z
A350	2022-12-12T11:40:00.000000Z	2022-12-12T11:44:59.999000Z
A322	2022-12-13T00:00:00.000000Z	2022-12-13T23:59:59.999000Z
A901	2022-12-13T00:00:00.000000Z	2022-12-13T23:59:59.999000Z
A957	2022-12-13T00:00:00.000000Z	2022-12-13T23:59:59.999000Z
A350	2022-12-13T00:00:00.000000Z	2022-12-13T23:59:59.999000Z
A322	2022-12-14T00:00:00.000000Z	2022-12-14T23:59:59.999000Z
A350	2022-12-14T00:00:00.000000Z	2022-12-14T23:59:59.999000Z
A901	2022-12-14T00:00:00.000000Z	2022-12-14T23:59:59.999000Z
A957	2022-12-14T00:00:00.000000Z	2022-12-14T23:59:59.999000Z
A350	2022-12-15T00:00:00.000000Z	2022-12-15T23:59:59.999000Z
A957	2022-12-15T00:00:00.000000Z	2022-12-15T23:59:59.999000Z
A901	2022-12-15T00:00:00.000000Z	2022-12-15T23:59:59.999000Z
A322	2022-12-15T00:00:00.000000Z	2022-12-15T23:59:59.999000Z
A901	2022-12-16T00:00:00.000000Z	2022-12-16T23:59:59.999000Z
A322	2022-12-16T00:00:00.000000Z	2022-12-16T23:59:59.999000Z
A957	2022-12-16T00:00:00.000000Z	2022-12-16T23:59:59.999000Z
A350	2022-12-16T00:00:00.000000Z	2022-12-16T23:59:59.999000Z
A350	2022-12-17T00:00:00.000000Z	2022-12-17T23:59:59.999000Z
A322	2022-12-17T00:00:00.000000Z	2022-12-17T23:59:59.999000Z
A957	2022-12-17T00:00:00.000000Z	2022-12-17T23:59:59.999000Z
A901	2022-12-17T00:00:00.000000Z	2022-12-17T23:59:59.999000Z
A322	2022-12-18T00:00:00.000000Z	2022-12-18T23:59:59.999000Z
A957	2022-12-18T00:00:00.000000Z	2022-12-18T23:59:59.999000Z
A350	2022-12-18T00:00:00.000000Z	2022-12-18T23:59:59.999000Z
A901	2022-12-18T00:00:00.000000Z	2022-12-18T23:59:59.999000Z
A901	2022-12-19T00:00:00.000000Z	2022-12-19T23:59:59.999000Z
A322	2022-12-19T00:00:00.000000Z	2022-12-19T23:59:59.999000Z
A350	2022-12-19T00:00:00.000000Z	2022-12-19T23:59:59.999000Z
A957	2022-12-19T00:00:00.000000Z	2022-12-19T23:59:59.999000Z
A957	2022-12-20T00:00:00.000000Z	2022-12-20T23:59:59.999000Z
A350	2022-12-20T00:00:00.000000Z	2022-12-20T23:59:59.999000Z
A901	2022-12-20T00:00:00.000000Z	2022-12-20T23:59:59.999000Z
A322	2022-12-20T00:00:00.000000Z	2022-12-20T23:59:59.999000Z
A957	2022-12-21T00:00:00.000000Z	2022-12-21T23:59:59.999000Z
A322	2022-12-21T00:00:00.000000Z	2022-12-21T23:59:59.999000Z
A901	2022-12-21T00:00:00.000000Z	2022-12-21T23:59:59.999000Z
A350	2022-12-21T00:00:00.000000Z	2022-12-21T23:59:59.999000Z
A901	2022-12-22T00:00:00.000000Z	2022-12-22T23:59:59.999000Z
A957	2022-12-22T00:00:00.000000Z	2022-12-22T23:59:59.999000Z
A322	2022-12-22T00:00:00.000000Z	2022-12-22T23:59:59.999000Z
A350	2022-12-22T00:00:00.000000Z	2022-12-22T23:59:59.999000Z
A957	2022-12-23T00:00:00.000000Z	2022-12-23T23:59:59.999000Z
A322	2022-12-23T00:00:00.000000Z	2022-12-23T23:59:59.999000Z
A901	2022-12-23T00:00:00.000000Z	2022-12-23T23:59:59.999000Z
A350	2022-12-23T00:00:00.000000Z	2022-12-23T23:59:59.999000Z
A322	2022-12-24T00:00:00.000000Z	2022-12-24T23:59:59.999000Z
A901	2022-12-24T00:00:00.000000Z	2022-12-24T23:59:59.999000Z
A350	2022-12-24T00:00:00.000000Z	2022-12-24T23:59:59.999000Z
A957	2022-12-24T00:00:00.000000Z	2022-12-24T23:59:59.999000Z
A901	2022-12-25T00:00:00.000000Z	2022-12-25T23:59:59.999000Z
A957	2022-12-25T00:00:00.000000Z	2022-12-25T23:59:59.999000Z
A350	2022-12-25T00:00:00.000000Z	2022-12-25T23:59:59.999000Z
A322	2022-12-25T00:00:00.000000Z	2022-12-25T23:59:59.999000Z
A957	2022-12-26T00:00:00.000000Z	2022-12-26T23:59:59.999000Z
A322	2022-12-26T00:00:00.000000Z	2022-12-26T23:59:59.999000Z
A901	2022-12-26T00:00:00.000000Z	2022-12-26T23:59:59.999000Z
A350	2022-12-26T00:00:00.000000Z	2022-12-26T23:59:59.999000Z
A901	2022-12-27T00:00:00.000000Z	2022-12-27T23:59:59.999000Z
A322	2022-12-27T00:00:00.000000Z	2022-12-27T23:59:59.999000Z
A350	2022-12-27T00:00:00.000000Z	2022-12-27T23:59:59.999000Z
A957	2022-12-27T00:00:00.000000Z	2022-12-27T23:59:59.999000Z
A957	2022-12-28T00:00:00.000000Z	2022-12-28T23:59:59.999000Z
A901	2022-12-28T00:00:00.000000Z	2022-12-28T23:59:59.999000Z
A350	2022-12-28T00:00:00.000000Z	2022-12-28T23:59:59.999000Z
A322	2022-12-28T00:00:00.000000Z	2022-12-28T23:59:59.999000Z
A350	2022-12-29T00:00:00.000000Z	2022-12-29T23:59:59.999000Z
A957	2022-12-29T00:00:00.000000Z	2022-12-29T23:59:59.999000Z
A901	2022-12-29T00:00:00.000000Z	2022-12-29T23:59:59.999000Z
A322	2022-12-29T00:00:00.000000Z	2022-12-29T23:59:59.999000Z
A957	2022-12-30T00:00:00.000000Z	2022-12-30T23:59:59.999000Z
A901	2022-12-30T00:00:00.000000Z	2022-12-30T23:59:59.999000Z
A322	2022-12-30T00:00:00.000000Z	2022-12-30T23:59:59.999000Z
A350	2022-12-30T00:00:00.000000Z	2022-12-30T23:59:59.999000Z
A350	2022-12-30T00:00:00.000000Z	2022-12-30T23:59:59.999000Z
A901	2022-12-30T00:00:00.000000Z	2022-12-30T23:59:59.999000Z
A957	2022-12-30T00:00:00.000000Z	2022-12-30T23:59:59.999000Z
A322	2022-12-30T00:00:00.000000Z	2022-12-30T23:59:59.999000Z
